year,month,day,hour,file,valid_time
2017,6,17,3,2017/06/17/CMPA5_0.05_20170617_f030000_HOR_NRT_PRE.nc,20170617T030000
2017,6,17,4,2017/06/17/CMPA5_0.05_20170617_f040000_HOR_NRT_PRE.nc,20170617T040000
2017,6,17,5,2017/06/17/CMPA5_0.05_20170617_f050000_HOR_NRT_PRE.nc,20170617T050000
2017,6,17,6,2017/06/17/CMPA5_0.05_20170617_f060000_HOR_NRT_PRE.nc,20170617T060000
2017,6,17,7,2017/06/17/CMPA5_0.05_20170617_f070000_HOR_NRT_PRE.nc,20170617T070000
2017,6,17,8,2017/06/17/CMPA5_0.05_20170617_f080000_HOR_NRT_PRE.nc,20170617T080000
2017,6,17,9,2017/06/17/CMPA5_0.05_20170617_f090000_HOR_NRT_PRE.nc,20170617T090000
2017,6,17,10,2017/06/17/CMPA5_0.05_20170617_f100000_HOR_NRT_PRE.nc,20170617T100000
2017,6,17,11,2017/06/17/CMPA5_0.05_20170617_f110000_HOR_NRT_PRE.nc,20170617T110000
2017,6,17,12,2017/06/17/CMPA5_0.05_20170617_f120000_HOR_NRT_PRE.nc,20170617T120000
2017,6,17,13,2017/06/17/CMPA5_0.05_20170617_f130000_HOR_NRT_PRE.nc,20170617T130000
2017,6,17,14,2017/06/17/CMPA5_0.05_20170617_f140000_HOR_NRT_PRE.nc,20170617T140000
2017,6,17,15,2017/06/17/CMPA5_0.05_20170617_f150000_HOR_NRT_PRE.nc,20170617T150000
2017,6,17,16,2017/06/17/CMPA5_0.05_20170617_f160000_HOR_NRT_PRE.nc,20170617T160000
2017,6,17,17,2017/06/17/CMPA5_0.05_20170617_f170000_HOR_NRT_PRE.nc,20170617T170000
2017,6,17,18,2017/06/17/CMPA5_0.05_20170617_f180000_HOR_NRT_PRE.nc,20170617T180000
2017,6,17,19,2017/06/17/CMPA5_0.05_20170617_f190000_HOR_NRT_PRE.nc,20170617T190000
2017,6,17,20,2017/06/17/CMPA5_0.05_20170617_f200000_HOR_NRT_PRE.nc,20170617T200000
2017,6,17,21,2017/06/17/CMPA5_0.05_20170617_f210000_HOR_NRT_PRE.nc,20170617T210000
2017,6,17,22,2017/06/17/CMPA5_0.05_20170617_f220000_HOR_NRT_PRE.nc,20170617T220000
2017,6,17,23,2017/06/17/CMPA5_0.05_20170617_f230000_HOR_NRT_PRE.nc,20170617T230000
2017,6,18,0,2017/06/18/CMPA5_0.05_20170618_f000000_HOR_NRT_PRE.nc,20170618T000000
2017,6,18,1,2017/06/18/CMPA5_0.05_20170618_f010000_HOR_NRT_PRE.nc,20170618T010000
2017,6,18,2,2017/06/18/CMPA5_0.05_20170618_f020000_HOR_NRT_PRE.nc,20170618T020000
2017,6,18,3,2017/06/18/CMPA5_0.05_20170618_f030000_HOR_NRT_PRE.nc,20170618T030000
2017,6,18,4,2017/06/18/CMPA5_0.05_20170618_f040000_HOR_NRT_PRE.nc,20170618T040000
2017,6,18,5,2017/06/18/CMPA5_0.05_20170618_f050000_HOR_NRT_PRE.nc,20170618T050000
2017,6,18,6,2017/06/18/CMPA5_0.05_20170618_f060000_HOR_NRT_PRE.nc,20170618T060000
2017,6,18,7,2017/06/18/CMPA5_0.05_20170618_f070000_HOR_NRT_PRE.nc,20170618T070000
2017,6,18,8,2017/06/18/CMPA5_0.05_20170618_f080000_HOR_NRT_PRE.nc,20170618T080000
2017,6,18,9,2017/06/18/CMPA5_0.05_20170618_f090000_HOR_NRT_PRE.nc,20170618T090000
2017,6,18,10,2017/06/18/CMPA5_0.05_20170618_f100000_HOR_NRT_PRE.nc,20170618T100000
2017,6,18,11,2017/06/18/CMPA5_0.05_20170618_f110000_HOR_NRT_PRE.nc,20170618T110000
2017,6,18,12,2017/06/18/CMPA5_0.05_20170618_f120000_HOR_NRT_PRE.nc,20170618T120000
2017,6,18,13,2017/06/18/CMPA5_0.05_20170618_f130000_HOR_NRT_PRE.nc,20170618T130000
2017,6,18,14,2017/06/18/CMPA5_0.05_20170618_f140000_HOR_NRT_PRE.nc,20170618T140000
2017,6,18,15,2017/06/18/CMPA5_0.05_20170618_f150000_HOR_NRT_PRE.nc,20170618T150000
2017,6,18,16,2017/06/18/CMPA5_0.05_20170618_f160000_HOR_NRT_PRE.nc,20170618T160000
2017,6,18,17,2017/06/18/CMPA5_0.05_20170618_f170000_HOR_NRT_PRE.nc,20170618T170000
2017,6,18,18,2017/06/18/CMPA5_0.05_20170618_f180000_HOR_NRT_PRE.nc,20170618T180000
2017,6,18,19,2017/06/18/CMPA5_0.05_20170618_f190000_HOR_NRT_PRE.nc,20170618T190000
2017,6,18,20,2017/06/18/CMPA5_0.05_20170618_f200000_HOR_NRT_PRE.nc,20170618T200000
2017,6,18,21,2017/06/18/CMPA5_0.05_20170618_f210000_HOR_NRT_PRE.nc,20170618T210000
2017,6,18,22,2017/06/18/CMPA5_0.05_20170618_f220000_HOR_NRT_PRE.nc,20170618T220000
2017,6,18,23,2017/06/18/CMPA5_0.05_20170618_f230000_HOR_NRT_PRE.nc,20170618T230000
2017,6,19,0,2017/06/19/CMPA5_0.05_20170619_f000000_HOR_NRT_PRE.nc,20170619T000000
2017,6,19,1,2017/06/19/CMPA5_0.05_20170619_f010000_HOR_NRT_PRE.nc,20170619T010000
2017,6,19,2,2017/06/19/CMPA5_0.05_20170619_f020000_HOR_NRT_PRE.nc,20170619T020000
2017,6,19,3,2017/06/19/CMPA5_0.05_20170619_f030000_HOR_NRT_PRE.nc,20170619T030000
2017,6,19,4,2017/06/19/CMPA5_0.05_20170619_f040000_HOR_NRT_PRE.nc,20170619T040000
2017,6,19,5,2017/06/19/CMPA5_0.05_20170619_f050000_HOR_NRT_PRE.nc,20170619T050000
2017,6,19,6,2017/06/19/CMPA5_0.05_20170619_f060000_HOR_NRT_PRE.nc,20170619T060000
2017,6,19,7,2017/06/19/CMPA5_0.05_20170619_f070000_HOR_NRT_PRE.nc,20170619T070000
2017,6,19,8,2017/06/19/CMPA5_0.05_20170619_f080000_HOR_NRT_PRE.nc,20170619T080000
2017,6,19,9,2017/06/19/CMPA5_0.05_20170619_f090000_HOR_NRT_PRE.nc,20170619T090000
2017,6,19,10,2017/06/19/CMPA5_0.05_20170619_f100000_HOR_NRT_PRE.nc,20170619T100000
2017,6,19,11,2017/06/19/CMPA5_0.05_20170619_f110000_HOR_NRT_PRE.nc,20170619T110000
2017,6,19,12,2017/06/19/CMPA5_0.05_20170619_f120000_HOR_NRT_PRE.nc,20170619T120000
2017,6,19,13,2017/06/19/CMPA5_0.05_20170619_f130000_HOR_NRT_PRE.nc,20170619T130000
2017,6,19,14,2017/06/19/CMPA5_0.05_20170619_f140000_HOR_NRT_PRE.nc,20170619T140000
2017,6,19,15,2017/06/19/CMPA5_0.05_20170619_f150000_HOR_NRT_PRE.nc,20170619T150000
2017,6,19,16,2017/06/19/CMPA5_0.05_20170619_f160000_HOR_NRT_PRE.nc,20170619T160000
2017,6,19,17,2017/06/19/CMPA5_0.05_20170619_f170000_HOR_NRT_PRE.nc,20170619T170000
2017,6,19,18,2017/06/19/CMPA5_0.05_20170619_f180000_HOR_NRT_PRE.nc,20170619T180000
2017,6,19,19,2017/06/19/CMPA5_0.05_20170619_f190000_HOR_NRT_PRE.nc,20170619T190000
2017,6,19,20,2017/06/19/CMPA5_0.05_20170619_f200000_HOR_NRT_PRE.nc,20170619T200000
2017,6,19,21,2017/06/19/CMPA5_0.05_20170619_f210000_HOR_NRT_PRE.nc,20170619T210000
2017,6,19,22,2017/06/19/CMPA5_0.05_20170619_f220000_HOR_NRT_PRE.nc,20170619T220000
2017,6,19,23,2017/06/19/CMPA5_0.05_20170619_f230000_HOR_NRT_PRE.nc,20170619T230000
2017,6,20,0,2017/06/20/CMPA5_0.05_20170620_f000000_HOR_NRT_PRE.nc,20170620T000000
2017,6,20,1,2017/06/20/CMPA5_0.05_20170620_f010000_HOR_NRT_PRE.nc,20170620T010000
2017,6,20,2,2017/06/20/CMPA5_0.05_20170620_f020000_HOR_NRT_PRE.nc,20170620T020000
2017,6,20,3,2017/06/20/CMPA5_0.05_20170620_f030000_HOR_NRT_PRE.nc,20170620T030000
2017,6,20,4,2017/06/20/CMPA5_0.05_20170620_f040000_HOR_NRT_PRE.nc,20170620T040000
2017,6,20,5,2017/06/20/CMPA5_0.05_20170620_f050000_HOR_NRT_PRE.nc,20170620T050000
2017,6,20,6,2017/06/20/CMPA5_0.05_20170620_f060000_HOR_NRT_PRE.nc,20170620T060000
2017,6,20,7,2017/06/20/CMPA5_0.05_20170620_f070000_HOR_NRT_PRE.nc,20170620T070000
2017,6,20,8,2017/06/20/CMPA5_0.05_20170620_f080000_HOR_NRT_PRE.nc,20170620T080000
2017,6,20,9,2017/06/20/CMPA5_0.05_20170620_f090000_HOR_NRT_PRE.nc,20170620T090000
2017,6,20,10,2017/06/20/CMPA5_0.05_20170620_f100000_HOR_NRT_PRE.nc,20170620T100000
2017,6,20,11,2017/06/20/CMPA5_0.05_20170620_f110000_HOR_NRT_PRE.nc,20170620T110000
2017,6,20,12,2017/06/20/CMPA5_0.05_20170620_f120000_HOR_NRT_PRE.nc,20170620T120000
2017,6,20,13,2017/06/20/CMPA5_0.05_20170620_f130000_HOR_NRT_PRE.nc,20170620T130000
2017,6,20,14,2017/06/20/CMPA5_0.05_20170620_f140000_HOR_NRT_PRE.nc,20170620T140000
2017,6,20,15,2017/06/20/CMPA5_0.05_20170620_f150000_HOR_NRT_PRE.nc,20170620T150000
2017,6,20,16,2017/06/20/CMPA5_0.05_20170620_f160000_HOR_NRT_PRE.nc,20170620T160000
2017,6,20,17,2017/06/20/CMPA5_0.05_20170620_f170000_HOR_NRT_PRE.nc,20170620T170000
2017,6,20,18,2017/06/20/CMPA5_0.05_20170620_f180000_HOR_NRT_PRE.nc,20170620T180000
2017,6,20,19,2017/06/20/CMPA5_0.05_20170620_f190000_HOR_NRT_PRE.nc,20170620T190000
2017,6,20,20,2017/06/20/CMPA5_0.05_20170620_f200000_HOR_NRT_PRE.nc,20170620T200000
2017,6,20,21,2017/06/20/CMPA5_0.05_20170620_f210000_HOR_NRT_PRE.nc,20170620T210000
2017,6,20,22,2017/06/20/CMPA5_0.05_20170620_f220000_HOR_NRT_PRE.nc,20170620T220000
2017,6,20,23,2017/06/20/CMPA5_0.05_20170620_f230000_HOR_NRT_PRE.nc,20170620T230000
2017,6,21,0,2017/06/21/CMPA5_0.05_20170621_f000000_HOR_NRT_PRE.nc,20170621T000000
2017,6,21,1,2017/06/21/CMPA5_0.05_20170621_f010000_HOR_NRT_PRE.nc,20170621T010000
2017,6,21,2,2017/06/21/CMPA5_0.05_20170621_f020000_HOR_NRT_PRE.nc,20170621T020000
2017,6,21,3,2017/06/21/CMPA5_0.05_20170621_f030000_HOR_NRT_PRE.nc,20170621T030000
2017,6,21,4,2017/06/21/CMPA5_0.05_20170621_f040000_HOR_NRT_PRE.nc,20170621T040000
2017,6,21,5,2017/06/21/CMPA5_0.05_20170621_f050000_HOR_NRT_PRE.nc,20170621T050000
2017,6,21,6,2017/06/21/CMPA5_0.05_20170621_f060000_HOR_NRT_PRE.nc,20170621T060000
2017,6,21,7,2017/06/21/CMPA5_0.05_20170621_f070000_HOR_NRT_PRE.nc,20170621T070000
2017,6,21,8,2017/06/21/CMPA5_0.05_20170621_f080000_HOR_NRT_PRE.nc,20170621T080000
2017,6,21,9,2017/06/21/CMPA5_0.05_20170621_f090000_HOR_NRT_PRE.nc,20170621T090000
2017,6,21,10,2017/06/21/CMPA5_0.05_20170621_f100000_HOR_NRT_PRE.nc,20170621T100000
2017,6,21,11,2017/06/21/CMPA5_0.05_20170621_f110000_HOR_NRT_PRE.nc,20170621T110000
2017,6,21,12,2017/06/21/CMPA5_0.05_20170621_f120000_HOR_NRT_PRE.nc,20170621T120000
2017,6,21,13,2017/06/21/CMPA5_0.05_20170621_f130000_HOR_NRT_PRE.nc,20170621T130000
2017,6,21,14,2017/06/21/CMPA5_0.05_20170621_f140000_HOR_NRT_PRE.nc,20170621T140000
2017,6,21,15,2017/06/21/CMPA5_0.05_20170621_f150000_HOR_NRT_PRE.nc,20170621T150000
2017,6,21,16,2017/06/21/CMPA5_0.05_20170621_f160000_HOR_NRT_PRE.nc,20170621T160000
2017,6,21,17,2017/06/21/CMPA5_0.05_20170621_f170000_HOR_NRT_PRE.nc,20170621T170000
2017,6,21,18,2017/06/21/CMPA5_0.05_20170621_f180000_HOR_NRT_PRE.nc,20170621T180000
2017,6,21,19,2017/06/21/CMPA5_0.05_20170621_f190000_HOR_NRT_PRE.nc,20170621T190000
2017,6,21,20,2017/06/21/CMPA5_0.05_20170621_f200000_HOR_NRT_PRE.nc,20170621T200000
2017,6,21,21,2017/06/21/CMPA5_0.05_20170621_f210000_HOR_NRT_PRE.nc,20170621T210000
2017,6,21,22,2017/06/21/CMPA5_0.05_20170621_f220000_HOR_NRT_PRE.nc,20170621T220000
2017,6,21,23,2017/06/21/CMPA5_0.05_20170621_f230000_HOR_NRT_PRE.nc,20170621T230000
2017,6,23,0,2017/06/23/CMPA5_0.05_20170623_f000000_HOR_NRT_PRE.nc,20170623T000000
2017,6,23,1,2017/06/23/CMPA5_0.05_20170623_f010000_HOR_NRT_PRE.nc,20170623T010000
2017,6,23,2,2017/06/23/CMPA5_0.05_20170623_f020000_HOR_NRT_PRE.nc,20170623T020000
2017,6,23,3,2017/06/23/CMPA5_0.05_20170623_f030000_HOR_NRT_PRE.nc,20170623T030000
2017,6,23,4,2017/06/23/CMPA5_0.05_20170623_f040000_HOR_NRT_PRE.nc,20170623T040000
2017,6,23,5,2017/06/23/CMPA5_0.05_20170623_f050000_HOR_NRT_PRE.nc,20170623T050000
2017,6,23,6,2017/06/23/CMPA5_0.05_20170623_f060000_HOR_NRT_PRE.nc,20170623T060000
2017,6,23,7,2017/06/23/CMPA5_0.05_20170623_f070000_HOR_NRT_PRE.nc,20170623T070000
2017,6,23,8,2017/06/23/CMPA5_0.05_20170623_f080000_HOR_NRT_PRE.nc,20170623T080000
2017,6,23,9,2017/06/23/CMPA5_0.05_20170623_f090000_HOR_NRT_PRE.nc,20170623T090000
2017,6,23,10,2017/06/23/CMPA5_0.05_20170623_f100000_HOR_NRT_PRE.nc,20170623T100000
2017,6,23,11,2017/06/23/CMPA5_0.05_20170623_f110000_HOR_NRT_PRE.nc,20170623T110000
2017,6,23,12,2017/06/23/CMPA5_0.05_20170623_f120000_HOR_NRT_PRE.nc,20170623T120000
2017,6,23,13,2017/06/23/CMPA5_0.05_20170623_f130000_HOR_NRT_PRE.nc,20170623T130000
2017,6,23,14,2017/06/23/CMPA5_0.05_20170623_f140000_HOR_NRT_PRE.nc,20170623T140000
2017,6,23,15,2017/06/23/CMPA5_0.05_20170623_f150000_HOR_NRT_PRE.nc,20170623T150000
2017,6,23,16,2017/06/23/CMPA5_0.05_20170623_f160000_HOR_NRT_PRE.nc,20170623T160000
2017,6,23,17,2017/06/23/CMPA5_0.05_20170623_f170000_HOR_NRT_PRE.nc,20170623T170000
2017,6,23,18,2017/06/23/CMPA5_0.05_20170623_f180000_HOR_NRT_PRE.nc,20170623T180000
2017,6,23,19,2017/06/23/CMPA5_0.05_20170623_f190000_HOR_NRT_PRE.nc,20170623T190000
2017,6,23,20,2017/06/23/CMPA5_0.05_20170623_f200000_HOR_NRT_PRE.nc,20170623T200000
2017,6,23,21,2017/06/23/CMPA5_0.05_20170623_f210000_HOR_NRT_PRE.nc,20170623T210000
2017,6,23,22,2017/06/23/CMPA5_0.05_20170623_f220000_HOR_NRT_PRE.nc,20170623T220000
2017,6,23,23,2017/06/23/CMPA5_0.05_20170623_f230000_HOR_NRT_PRE.nc,20170623T230000
2017,6,24,0,2017/06/24/CMPA5_0.05_20170624_f000000_HOR_NRT_PRE.nc,20170624T000000
2017,6,24,1,2017/06/24/CMPA5_0.05_20170624_f010000_HOR_NRT_PRE.nc,20170624T010000
2017,6,24,2,2017/06/24/CMPA5_0.05_20170624_f020000_HOR_NRT_PRE.nc,20170624T020000
2017,6,24,3,2017/06/24/CMPA5_0.05_20170624_f030000_HOR_NRT_PRE.nc,20170624T030000
2017,6,24,4,2017/06/24/CMPA5_0.05_20170624_f040000_HOR_NRT_PRE.nc,20170624T040000
2017,6,24,5,2017/06/24/CMPA5_0.05_20170624_f050000_HOR_NRT_PRE.nc,20170624T050000
2017,6,24,6,2017/06/24/CMPA5_0.05_20170624_f060000_HOR_NRT_PRE.nc,20170624T060000
2017,6,24,7,2017/06/24/CMPA5_0.05_20170624_f070000_HOR_NRT_PRE.nc,20170624T070000
2017,6,24,8,2017/06/24/CMPA5_0.05_20170624_f080000_HOR_NRT_PRE.nc,20170624T080000
2017,6,24,9,2017/06/24/CMPA5_0.05_20170624_f090000_HOR_NRT_PRE.nc,20170624T090000
2017,6,24,10,2017/06/24/CMPA5_0.05_20170624_f100000_HOR_NRT_PRE.nc,20170624T100000
2017,6,24,11,2017/06/24/CMPA5_0.05_20170624_f110000_HOR_NRT_PRE.nc,20170624T110000
2017,6,24,12,2017/06/24/CMPA5_0.05_20170624_f120000_HOR_NRT_PRE.nc,20170624T120000
2017,6,24,13,2017/06/24/CMPA5_0.05_20170624_f130000_HOR_NRT_PRE.nc,20170624T130000
2017,6,24,14,2017/06/24/CMPA5_0.05_20170624_f140000_HOR_NRT_PRE.nc,20170624T140000
2017,6,24,15,2017/06/24/CMPA5_0.05_20170624_f150000_HOR_NRT_PRE.nc,20170624T150000
2017,6,24,16,2017/06/24/CMPA5_0.05_20170624_f160000_HOR_NRT_PRE.nc,20170624T160000
2017,6,24,17,2017/06/24/CMPA5_0.05_20170624_f170000_HOR_NRT_PRE.nc,20170624T170000
2017,6,24,18,2017/06/24/CMPA5_0.05_20170624_f180000_HOR_NRT_PRE.nc,20170624T180000
2017,6,24,19,2017/06/24/CMPA5_0.05_20170624_f190000_HOR_NRT_PRE.nc,20170624T190000
2017,6,24,20,2017/06/24/CMPA5_0.05_20170624_f200000_HOR_NRT_PRE.nc,20170624T200000
2017,6,24,21,2017/06/24/CMPA5_0.05_20170624_f210000_HOR_NRT_PRE.nc,20170624T210000
2017,6,24,22,2017/06/24/CMPA5_0.05_20170624_f220000_HOR_NRT_PRE.nc,20170624T220000
2017,6,24,23,2017/06/24/CMPA5_0.05_20170624_f230000_HOR_NRT_PRE.nc,20170624T230000
2017,6,25,0,2017/06/25/CMPA5_0.05_20170625_f000000_HOR_NRT_PRE.nc,20170625T000000
2017,6,25,1,2017/06/25/CMPA5_0.05_20170625_f010000_HOR_NRT_PRE.nc,20170625T010000
2017,6,25,2,2017/06/25/CMPA5_0.05_20170625_f020000_HOR_NRT_PRE.nc,20170625T020000
2017,6,25,3,2017/06/25/CMPA5_0.05_20170625_f030000_HOR_NRT_PRE.nc,20170625T030000
2017,6,25,4,2017/06/25/CMPA5_0.05_20170625_f040000_HOR_NRT_PRE.nc,20170625T040000
2017,6,25,5,2017/06/25/CMPA5_0.05_20170625_f050000_HOR_NRT_PRE.nc,20170625T050000
2017,6,25,6,2017/06/25/CMPA5_0.05_20170625_f060000_HOR_NRT_PRE.nc,20170625T060000
2017,6,25,7,2017/06/25/CMPA5_0.05_20170625_f070000_HOR_NRT_PRE.nc,20170625T070000
2017,6,25,8,2017/06/25/CMPA5_0.05_20170625_f080000_HOR_NRT_PRE.nc,20170625T080000
2017,6,25,9,2017/06/25/CMPA5_0.05_20170625_f090000_HOR_NRT_PRE.nc,20170625T090000
2017,6,25,10,2017/06/25/CMPA5_0.05_20170625_f100000_HOR_NRT_PRE.nc,20170625T100000
2017,6,25,11,2017/06/25/CMPA5_0.05_20170625_f110000_HOR_NRT_PRE.nc,20170625T110000
2017,6,25,12,2017/06/25/CMPA5_0.05_20170625_f120000_HOR_NRT_PRE.nc,20170625T120000
2017,6,25,13,2017/06/25/CMPA5_0.05_20170625_f130000_HOR_NRT_PRE.nc,20170625T130000
2017,6,25,14,2017/06/25/CMPA5_0.05_20170625_f140000_HOR_NRT_PRE.nc,20170625T140000
2017,6,25,15,2017/06/25/CMPA5_0.05_20170625_f150000_HOR_NRT_PRE.nc,20170625T150000
2017,6,25,16,2017/06/25/CMPA5_0.05_20170625_f160000_HOR_NRT_PRE.nc,20170625T160000
2017,6,25,17,2017/06/25/CMPA5_0.05_20170625_f170000_HOR_NRT_PRE.nc,20170625T170000
2017,6,25,18,2017/06/25/CMPA5_0.05_20170625_f180000_HOR_NRT_PRE.nc,20170625T180000
2017,6,25,19,2017/06/25/CMPA5_0.05_20170625_f190000_HOR_NRT_PRE.nc,20170625T190000
2017,6,25,20,2017/06/25/CMPA5_0.05_20170625_f200000_HOR_NRT_PRE.nc,20170625T200000
2017,6,25,21,2017/06/25/CMPA5_0.05_20170625_f210000_HOR_NRT_PRE.nc,20170625T210000
2017,6,25,22,2017/06/25/CMPA5_0.05_20170625_f220000_HOR_NRT_PRE.nc,20170625T220000
2017,6,25,23,2017/06/25/CMPA5_0.05_20170625_f230000_HOR_NRT_PRE.nc,20170625T230000
2017,6,26,0,2017/06/26/CMPA5_0.05_20170626_f000000_HOR_NRT_PRE.nc,20170626T000000
2017,6,26,1,2017/06/26/CMPA5_0.05_20170626_f010000_HOR_NRT_PRE.nc,20170626T010000
2017,6,26,2,2017/06/26/CMPA5_0.05_20170626_f020000_HOR_NRT_PRE.nc,20170626T020000
2017,6,26,3,2017/06/26/CMPA5_0.05_20170626_f030000_HOR_NRT_PRE.nc,20170626T030000
2017,6,26,4,2017/06/26/CMPA5_0.05_20170626_f040000_HOR_NRT_PRE.nc,20170626T040000
2017,6,26,5,2017/06/26/CMPA5_0.05_20170626_f050000_HOR_NRT_PRE.nc,20170626T050000
2017,6,26,6,2017/06/26/CMPA5_0.05_20170626_f060000_HOR_NRT_PRE.nc,20170626T060000
2017,6,26,7,2017/06/26/CMPA5_0.05_20170626_f070000_HOR_NRT_PRE.nc,20170626T070000
2017,6,26,8,2017/06/26/CMPA5_0.05_20170626_f080000_HOR_NRT_PRE.nc,20170626T080000
2017,6,26,9,2017/06/26/CMPA5_0.05_20170626_f090000_HOR_NRT_PRE.nc,20170626T090000
2017,6,26,10,2017/06/26/CMPA5_0.05_20170626_f100000_HOR_NRT_PRE.nc,20170626T100000
2017,6,26,11,2017/06/26/CMPA5_0.05_20170626_f110000_HOR_NRT_PRE.nc,20170626T110000
2017,6,26,12,2017/06/26/CMPA5_0.05_20170626_f120000_HOR_NRT_PRE.nc,20170626T120000
2017,6,26,13,2017/06/26/CMPA5_0.05_20170626_f130000_HOR_NRT_PRE.nc,20170626T130000
2017,6,26,14,2017/06/26/CMPA5_0.05_20170626_f140000_HOR_NRT_PRE.nc,20170626T140000
2017,6,26,15,2017/06/26/CMPA5_0.05_20170626_f150000_HOR_NRT_PRE.nc,20170626T150000
2017,6,26,16,2017/06/26/CMPA5_0.05_20170626_f160000_HOR_NRT_PRE.nc,20170626T160000
2017,6,26,17,2017/06/26/CMPA5_0.05_20170626_f170000_HOR_NRT_PRE.nc,20170626T170000
2017,6,26,18,2017/06/26/CMPA5_0.05_20170626_f180000_HOR_NRT_PRE.nc,20170626T180000
2017,6,26,19,2017/06/26/CMPA5_0.05_20170626_f190000_HOR_NRT_PRE.nc,20170626T190000
2017,6,26,20,2017/06/26/CMPA5_0.05_20170626_f200000_HOR_NRT_PRE.nc,20170626T200000
2017,6,26,21,2017/06/26/CMPA5_0.05_20170626_f210000_HOR_NRT_PRE.nc,20170626T210000
2017,6,26,22,2017/06/26/CMPA5_0.05_20170626_f220000_HOR_NRT_PRE.nc,20170626T220000
2017,6,26,23,2017/06/26/CMPA5_0.05_20170626_f230000_HOR_NRT_PRE.nc,20170626T230000
2017,6,27,0,2017/06/27/CMPA5_0.05_20170627_f000000_HOR_NRT_PRE.nc,20170627T000000
2017,6,27,1,2017/06/27/CMPA5_0.05_20170627_f010000_HOR_NRT_PRE.nc,20170627T010000
2017,6,27,2,2017/06/27/CMPA5_0.05_20170627_f020000_HOR_NRT_PRE.nc,20170627T020000
2017,6,27,3,2017/06/27/CMPA5_0.05_20170627_f030000_HOR_NRT_PRE.nc,20170627T030000
2017,6,27,4,2017/06/27/CMPA5_0.05_20170627_f040000_HOR_NRT_PRE.nc,20170627T040000
2017,6,27,5,2017/06/27/CMPA5_0.05_20170627_f050000_HOR_NRT_PRE.nc,20170627T050000
2017,6,27,6,2017/06/27/CMPA5_0.05_20170627_f060000_HOR_NRT_PRE.nc,20170627T060000
2017,6,27,7,2017/06/27/CMPA5_0.05_20170627_f070000_HOR_NRT_PRE.nc,20170627T070000
2017,6,27,8,2017/06/27/CMPA5_0.05_20170627_f080000_HOR_NRT_PRE.nc,20170627T080000
2017,6,27,9,2017/06/27/CMPA5_0.05_20170627_f090000_HOR_NRT_PRE.nc,20170627T090000
2017,6,27,10,2017/06/27/CMPA5_0.05_20170627_f100000_HOR_NRT_PRE.nc,20170627T100000
2017,6,27,11,2017/06/27/CMPA5_0.05_20170627_f110000_HOR_NRT_PRE.nc,20170627T110000
2017,6,27,12,2017/06/27/CMPA5_0.05_20170627_f120000_HOR_NRT_PRE.nc,20170627T120000
2017,6,27,13,2017/06/27/CMPA5_0.05_20170627_f130000_HOR_NRT_PRE.nc,20170627T130000
2017,6,27,14,2017/06/27/CMPA5_0.05_20170627_f140000_HOR_NRT_PRE.nc,20170627T140000
2017,6,27,15,2017/06/27/CMPA5_0.05_20170627_f150000_HOR_NRT_PRE.nc,20170627T150000
2017,6,27,16,2017/06/27/CMPA5_0.05_20170627_f160000_HOR_NRT_PRE.nc,20170627T160000
2017,6,27,17,2017/06/27/CMPA5_0.05_20170627_f170000_HOR_NRT_PRE.nc,20170627T170000
2017,6,27,18,2017/06/27/CMPA5_0.05_20170627_f180000_HOR_NRT_PRE.nc,20170627T180000
2017,6,27,19,2017/06/27/CMPA5_0.05_20170627_f190000_HOR_NRT_PRE.nc,20170627T190000
2017,6,27,20,2017/06/27/CMPA5_0.05_20170627_f200000_HOR_NRT_PRE.nc,20170627T200000
2017,6,27,21,2017/06/27/CMPA5_0.05_20170627_f210000_HOR_NRT_PRE.nc,20170627T210000
2017,6,27,22,2017/06/27/CMPA5_0.05_20170627_f220000_HOR_NRT_PRE.nc,20170627T220000
2017,6,27,23,2017/06/27/CMPA5_0.05_20170627_f230000_HOR_NRT_PRE.nc,20170627T230000
2017,6,28,0,2017/06/28/CMPA5_0.05_20170628_f000000_HOR_NRT_PRE.nc,20170628T000000
2017,6,28,1,2017/06/28/CMPA5_0.05_20170628_f010000_HOR_NRT_PRE.nc,20170628T010000
2017,6,28,2,2017/06/28/CMPA5_0.05_20170628_f020000_HOR_NRT_PRE.nc,20170628T020000
2017,6,28,3,2017/06/28/CMPA5_0.05_20170628_f030000_HOR_NRT_PRE.nc,20170628T030000
2017,6,28,4,2017/06/28/CMPA5_0.05_20170628_f040000_HOR_NRT_PRE.nc,20170628T040000
2017,6,28,5,2017/06/28/CMPA5_0.05_20170628_f050000_HOR_NRT_PRE.nc,20170628T050000
2017,6,28,6,2017/06/28/CMPA5_0.05_20170628_f060000_HOR_NRT_PRE.nc,20170628T060000
2017,6,28,7,2017/06/28/CMPA5_0.05_20170628_f070000_HOR_NRT_PRE.nc,20170628T070000
2017,6,28,8,2017/06/28/CMPA5_0.05_20170628_f080000_HOR_NRT_PRE.nc,20170628T080000
2017,6,28,9,2017/06/28/CMPA5_0.05_20170628_f090000_HOR_NRT_PRE.nc,20170628T090000
2017,6,28,10,2017/06/28/CMPA5_0.05_20170628_f100000_HOR_NRT_PRE.nc,20170628T100000
2017,6,28,11,2017/06/28/CMPA5_0.05_20170628_f110000_HOR_NRT_PRE.nc,20170628T110000
